                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r24.08.1"          1.5000000000000002E+001          1.0000000000000000E+001          2.0000000000000000E+000                       "gfortran"                         "13.3.0"            "x86_64-linux-24.7.1"                       "20240918" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                             100          8.1954458118604645E+006          1.9985264542439136E+000          1.9523502295768985E+001          1.9773657698837440E+002          2.9650122068706190E+002          8.0909595159073717E+000          6.7246825915245134E+000          2.4010097544118814E-003         -1.0000000000000000E+000          1.4997902936683777E+001          1.0002097063316228E+001         -6.9647783700841428E+000         -6.9647783700841428E+000         -6.9647783700841428E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094591734223051E+053         -5.4506168316019435E+035          0.0000000000000000E+000         -5.4506168316019435E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             105          8.2255840823782617E+006          1.9932008159101777E+000          1.9488802948390369E+001          1.9844370221232140E+002          2.9623388907671568E+002          8.0688686834037480E+000          6.7200074013430102E+000          7.8465495328508515E-003         -1.0000000000000000E+000          1.4971058639668000E+001          1.0028941360332007E+001         -5.5464526968130219E+000         -5.5464526968130219E+000         -5.5464526968130219E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094539794598554E+053         -5.4833503651711174E+035          0.0000000000000000E+000         -5.4833503651711174E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             110          8.2333948063256145E+006          1.9664700386567397E+000          1.9314168510541442E+001          2.0214255665620155E+002          2.9476638479859002E+002          7.9565405722981453E+000          6.6976381280157655E+000          1.2255806739999296E-002         -1.0000000000000000E+000          1.4830000036606691E+001          1.0169999963393312E+001         -4.3116126057092421E+000         -4.3116126057092421E+000         -4.3116126057092421E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094526127798514E+053         -5.6539758430900580E+035          0.0000000000000000E+000         -5.6539758430900580E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             115          8.2363357863290729E+006          1.9090127259353638E+000          1.8936091463969035E+001          2.1112417710655544E+002          2.9072087699902380E+002          7.7050012820390803E+000          6.6576307957724827E+000          1.3037617212878893E-002         -1.0000000000000000E+000          1.4482601483298732E+001          1.0517398516701268E+001         -3.7268797743765569E+000         -3.7268797743765569E+000         -3.7268797743765569E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094520654643143E+053         -6.1457787732022602E+035          0.0000000000000000E+000         -6.1457787732022602E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             120          8.2376594695896506E+006          1.8631232211680662E+000          1.8631400982870645E+001          2.1977262059198435E+002          2.8615927927716984E+002          7.4891909272184760E+000          6.6385542070205616E+000          1.2497353566728708E-002         -1.0000000000000000E+000          1.4140207375299784E+001          1.0859792624700214E+001         -3.5090599003582135E+000         -3.5090599003582135E+000         -3.5090599003582135E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094517963514600E+053         -6.6553485770579434E+035          0.0000000000000000E+000         -6.6553485770579434E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             125          8.2384990675258217E+006          1.8304275202329652E+000          1.8412785114114229E+001          2.2729315570325531E+002          2.8163335828714219E+002          7.3210981147341077E+000          6.6381539176052744E+000          1.1839984861705717E-002         -1.0000000000000000E+000          1.3834677038090810E+001          1.1165322961909187E+001         -3.3972089656631423E+000         -3.3972089656631423E+000         -3.3972089656631423E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094516140219423E+053         -7.0359047020552682E+035          0.0000000000000000E+000         -7.0359047020552682E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             130          8.2391742136313105E+006          1.8053531799473299E+000          1.8244245620270920E+001          2.3448612297943012E+002          2.7678570673514582E+002          7.1765220117129429E+000          6.6528544368790410E+000          1.1181565470693960E-002         -1.0000000000000000E+000          1.3534175493771333E+001          1.1465824506228662E+001         -3.3239505878666611E+000         -3.3239505878666611E+000         -3.3239505878666611E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094514601066029E+053         -7.3474254161442580E+035          0.0000000000000000E+000         -7.3474254161442580E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             135          8.2397651127896430E+006          1.7868886598174851E+000          1.8119635431823230E+001          2.4147773994304396E+002          2.7154910631613359E+002          7.0507448586785282E+000          6.6826202953173528E+000          1.0555314457337168E-002         -1.0000000000000000E+000          1.3232694755458702E+001          1.1767305244541289E+001         -3.2732368135855254E+000         -3.2732368135855254E+000         -3.2732368135855254E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094513202971654E+053         -7.5915825597314050E+035          0.0000000000000000E+000         -7.5915825597314050E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             140          8.2403088260347825E+006          1.7747738398840576E+000          1.8037643784092616E+001          2.4828901606490638E+002          2.6590251179051558E+002          6.9421096834430340E+000          6.7280873614836674E+000          9.9736432491247095E-003         -1.0000000000000000E+000          1.2928184216664143E+001          1.2071815783335850E+001         -3.2389213363582101E+000         -3.2389213363582101E+000         -3.2389213363582101E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094511881875862E+053         -7.7625893405307611E+035          0.0000000000000000E+000         -7.7625893405307611E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             145          8.2408265869932240E+006          1.7690185007731314E+000          1.7998627002062975E+001          2.5491397708720731E+002          2.5983457209140857E+002          6.8498589350025636E+000          6.7902804043322176E+000          9.4127952681069965E-003         -1.0000000000000000E+000          1.2619490259177343E+001          1.2380509740822649E+001         -3.2167146614138580E+000         -3.2167146614138580E+000         -3.2167146614138580E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094510603543202E+053         -7.8536780901727923E+035          0.0000000000000000E+000         -7.8536780901727923E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             150          8.2413326966698598E+006          1.7698101603808349E+000          1.8003996353652688E+001          2.6132673587531127E+002          2.5334505056727178E+002          6.7737931352210614E+000          6.8704825840902561E+000          8.9111261142014661E-003         -1.0000000000000000E+000          1.2306146229541522E+001          1.2693853770458473E+001         -3.2037300111499127E+000         -3.2037300111499127E+000         -3.2037300111499127E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094509347556205E+053         -7.8588670954609912E+035          0.0000000000000000E+000         -7.8588670954609912E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             155          8.2418230535384640E+006          1.7771553193388809E+000          1.8053776046895010E+001          2.6732349118561706E+002          2.4663825297479585E+002          6.7154548004049897E+000          6.9671705346872255E+000          8.4857869597538375E-003         -1.0000000000000000E+000          1.1996916880345543E+001          1.3003083119654452E+001         -3.1987299962715108E+000         -3.1987299962715108E+000         -3.1987299962715108E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094508137980337E+053         -7.7767081471884815E+035          0.0000000000000000E+000         -7.7767081471884815E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             160          8.2422977547046896E+006          1.7905899043639015E+000          1.8144648022033714E+001          2.7279605617358737E+002          2.3987706165794029E+002          6.6743699451511356E+000          7.0782664102351207E+000          8.1521530490742938E-003         -1.0000000000000000E+000          1.1697368816242843E+001          1.3302631183757148E+001         -3.2019002400041749E+000         -3.2019002400041749E+000         -3.2019002400041749E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094506986505250E+053         -7.6161790627735028E+035          0.0000000000000000E+000         -7.6161790627735028E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             165          8.2427646598906973E+006          1.8097448038816006E+000          1.8273820412317527E+001          2.7776845811900705E+002          2.3308947672828143E+002          6.6487853142497757E+000          7.2033799388054174E+000          7.9412353246251337E-003         -1.0000000000000000E+000          1.1406765992484738E+001          1.3593234007515253E+001         -3.2096672540871625E+000         -3.2096672540871625E+000         -3.2096672540871625E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094505883656071E+053         -7.3887434118446547E+035          0.0000000000000000E+000         -7.3887434118446547E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                             170          8.2432294922937872E+006          1.8343467409882797E+000          1.8439058772776875E+001          2.8225919248815660E+002          2.2630460971040625E+002          6.6373107341991409E+000          7.3421894547173672E+000          7.8445430687472603E-003         -1.0000000000000000E+000          1.1124691176017288E+001          1.3875308823982701E+001         -3.2222856037888992E+000         -3.2222856037888992E+000         -3.2222856037888992E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          8.0094504824109762E+053         -7.1059670722296239E+035          0.0000000000000000E+000         -7.1059670722296239E+035          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
