                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r24.08.1"          1.5000000000000002E+001          1.0000000000000000E+001          1.0000000000000000E+001                       "gfortran"                         "13.3.0"            "x86_64-linux-24.7.1"                       "20240917" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                            1285          1.2238557774981901E+007          1.0434056863322556E+002          2.7272184508161115E+002          1.1562738282938155E+002          1.6610186081260760E+001          6.2578581937479370E+001          1.4965820741871596E+002          9.2253946975363543E-002         -1.0000000000000000E+000          3.1402169251320848E+000          2.1859783074867934E+001         -5.3656196509537244E+000         -5.3656196509537244E+000         -5.3656196509537244E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710258206E+054         -1.1211910406934928E+031         -1.3162505641593081E-018         -1.1211910406934928E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1290          1.2238803009079108E+007          1.0443067993737468E+002          2.7287884240612141E+002          1.1559969434291376E+002          1.6599828504262426E+001          6.2607779441287555E+001          1.4975307847727171E+002          9.2153172608573072E-002         -1.0000000000000000E+000          3.1391619551176415E+000          2.1860838044882374E+001         -5.3662046641815095E+000         -5.3662046641815095E+000         -5.3662046641815095E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710257340E+054         -1.1182128744923341E+031         -2.7784544403482925E-018         -1.1182128744923341E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1295          1.2239057267791092E+007          1.0452368677002080E+002          2.7304083714509136E+002          1.1557114551624221E+002          1.6589154618266775E+001          6.2637903603003956E+001          1.4985097320587207E+002          9.2254262435306239E-002         -1.0000000000000000E+000          3.1380744825380265E+000          2.1861925517461987E+001         -5.3714058578673169E+000         -5.3714058578673169E+000         -5.3714058578673169E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710256445E+054         -1.1152427776052552E+031         -1.1417081755616847E-018         -1.1152427776052552E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1300          1.2239371452436322E+007          1.0463766909753140E+002          2.7323930046295555E+002          1.1553619877953183E+002          1.6576096298426204E+001          6.2674805593918784E+001          1.4997091146154918E+002          9.1865078116970492E-002         -1.0000000000000000E+000          3.1367436862414730E+000          2.1863256313758541E+001         -5.3766070515531252E+000         -5.3766070515531252E+000         -5.3766070515531252E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710255342E+054         -1.1116147980534119E+031         -2.1815909430058140E-019         -1.1116147980534119E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1305          1.2239697199076494E+007          1.0475462786871117E+002          2.7344287139868197E+002          1.1550038585729369E+002          1.6562723021798014E+001          6.2712652964297618E+001          1.5009394245272603E+002          9.1881387116687363E-002         -1.0000000000000000E+000          3.1353803424697806E+000          2.1864619657530231E+001         -5.3818082452389326E+000         -5.3818082452389326E+000         -5.3818082452389326E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710254201E+054         -1.1079084403699227E+031         -3.9025512873193550E-020         -1.1079084403699227E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1310          1.2239980573603481E+007          1.0485556479644617E+002          2.7361849484287950E+002          1.1546951653104773E+002          1.6551202850692302E+001          6.2745300895239232E+001          1.5020008787875642E+002          9.1800035927640605E-002         -1.0000000000000000E+000          3.1342055489855039E+000          2.1865794451014501E+001         -5.3848981530879918E+000         -5.3848981530879918E+000         -5.3848981530879918E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710253212E+054         -1.1047277245894891E+031         -2.1089935616951205E-020         -1.1047277245894891E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1315          1.2240274376313059E+007          1.0495912189576197E+002          2.7379861865226087E+002          1.1543788209403016E+002          1.6539403929017350E+001          6.2778782051752209E+001          1.5030895800040514E+002          9.2074104888116681E-002         -1.0000000000000000E+000          3.1330019784861003E+000          2.1866998021513901E+001         -5.3891174249872549E+000         -5.3891174249872549E+000         -5.3891174249872549E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710252189E+054         -1.1014757390973478E+031         -3.2970777361985649E-021         -1.1014757390973478E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1320          1.2240530295902960E+007          1.0504873988170117E+002          2.7395444941653886E+002          1.1541053529717011E+002          1.6529209728041113E+001          6.2807744891830517E+001          1.5040314880747863E+002          9.1694855053745541E-002         -1.0000000000000000E+000          3.1319618142514005E+000          2.1868038185748599E+001         -5.3923822040014402E+000         -5.3923822040014402E+000         -5.3923822040014402E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710251301E+054         -1.0986753868212554E+031         -2.9975706332697084E-021         -1.0986753868212554E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1325          1.2240846120371345E+007          1.0515810083476471E+002          2.7414454989642223E+002          1.1537720102570334E+002          1.6516790475514668E+001          6.2843073666315028E+001          1.5051805853010811E+002          9.1641428692336754E-002         -1.0000000000000000E+000          3.1306942582297506E+000          2.1869305741770255E+001         -5.3970069367282267E+000         -5.3970069367282267E+000         -5.3970069367282267E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710250207E+054         -1.0952661221863342E+031         -2.3530174234732472E-021         -1.0952661221863342E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1330          1.2241121222219611E+007          1.0525254540014552E+002          2.7430866842272729E+002          1.1534844613358112E+002          1.6506083460841072E+001          6.2873570825451516E+001          1.5061726724894777E+002          9.1504023683145058E-002         -1.0000000000000000E+000          3.1296011429438457E+000          2.1870398857056152E+001         -5.4022081304140341E+000         -5.4022081304140341E+000         -5.4022081304140341E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710249258E+054         -1.0923348266366240E+031         -4.7132421955589653E-022         -1.0923348266366240E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1335          1.2241460719070995E+007          1.0536818855337624E+002          2.7450955739358255E+002          1.1531327826554462E+002          1.6492996235595058E+001          6.2910896957634712E+001          1.5073870886838239E+002          9.1214753345856728E-002         -1.0000000000000000E+000          3.1282646251132089E+000          2.1871735374886789E+001         -5.4074093240998424E+000         -5.4074093240998424E+000         -5.4074093240998424E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710248087E+054         -1.0887570307593116E+031         -3.4812956542629215E-023         -1.0887570307593116E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1340          1.2241756440969219E+007          1.0546760248448609E+002          2.7468219510696872E+002          1.1528308200808581E+002          1.6481765872206523E+001          6.2942970480854370E+001          1.5084307673074031E+002          9.1433459287932964E-002         -1.0000000000000000E+000          3.1271173870249740E+000          2.1872882612975019E+001         -5.4126105177856498E+000         -5.4126105177856498E+000         -5.4126105177856498E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710247072E+054         -1.0856962417066658E+031         -8.3946588679354788E-024         -1.0856962417066658E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1345          1.2242014429503476E+007          1.0555391996859422E+002          2.7483204613544501E+002          1.1525689078793985E+002          1.6472030077168714E+001          6.2970808037580731E+001          1.5093367247567491E+002          9.1319121781275645E-002         -1.0000000000000000E+000          3.1261225646181749E+000          2.1873877435381821E+001         -5.4151153742968594E+000         -5.4151153742968594E+000         -5.4151153742968594E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710246187E+054         -1.0830542721015778E+031         -4.4723521469082434E-024         -1.0830542721015778E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1350          1.2242296025414685E+007          1.0564735810527888E+002          2.7499421290348590E+002          1.1522856728205386E+002          1.6461506940773834E+001          6.3000930810517957E+001          1.5103171767440367E+002          9.0849311391204612E-002         -1.0000000000000000E+000          3.1250470162466359E+000          2.1874952983753360E+001         -5.4234776669388767E+000         -5.4234776669388767E+000         -5.4234776669388767E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710245226E+054         -1.0798699137303551E+031         -1.0593802360445626E-021         -1.0798699137303551E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1355          1.2242528465836100E+007          1.0572375461089811E+002          2.7512676750866336E+002          1.1520543137842266E+002          1.6452915235662811E+001          6.3025551020228058E+001          1.5111186236729876E+002          9.0763381043289543E-002         -1.0000000000000000E+000          3.1241686643478239E+000          2.1875831335652173E+001         -5.4261315797468805E+000         -5.4261315797468805E+000         -5.4261315797468805E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710244434E+054         -1.0775406233788266E+031         -8.2349081781903872E-022         -1.0775406233788266E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1360          1.2242808471871255E+007          1.0581490289313302E+002          2.7528487597023104E+002          1.1517785371726113E+002          1.6442678817219253E+001          6.3054915100103564E+001          1.5120746069992958E+002          9.0775913135457686E-002         -1.0000000000000000E+000          3.1231219211394303E+000          2.1876878078860567E+001         -5.4284751684563979E+000         -5.4284751684563979E+000         -5.4284751684563979E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710243483E+054         -1.0751122857017891E+031         -1.6225863985665443E-025         -1.0751122857017891E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1365          1.2243106584489752E+007          1.0591100544058801E+002          2.7545152908616444E+002          1.1514880729629824E+002          1.6431902822406602E+001          6.3085863266066653E+001          1.5130822940505556E+002          9.0959322596166001E-002         -1.0000000000000000E+000          3.1220197108646572E+000          2.1877980289135344E+001         -5.4326949755692890E+000         -5.4326949755692890E+000         -5.4326949755692890E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710242474E+054         -1.0722069348677670E+031         -3.3858286638081265E-026         -1.0722069348677670E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1370          1.2243415667652607E+007          1.0601005927647168E+002          2.7562324733967239E+002          1.1511890124032664E+002          1.6420813914609312E+001          6.3117749005413849E+001          1.5141206504392105E+002          9.0716382975779053E-002         -1.0000000000000000E+000          3.1208851819520480E+000          2.1879114818047956E+001         -5.4370554568725096E+000         -5.4370554568725096E+000         -5.4370554568725096E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710241431E+054         -1.0692230521544457E+031         -1.6779758156381593E-026         -1.0692230521544457E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1375          1.2243692645927979E+007          1.0609782438536253E+002          2.7577535094129018E+002          1.1509243085365894E+002          1.6411004002974202E+001          6.3145989993014886E+001          1.5150404356808221E+002          9.0534109966991877E-002         -1.0000000000000000E+000          3.1198812450917552E+000          2.1880118754908253E+001         -5.4422994954593129E+000         -5.4422994954593129E+000         -5.4422994954593129E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710240497E+054         -1.0662214828136001E+031         -6.5198657862362263E-024         -1.0662214828136001E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1380          1.2243971121174308E+007          1.0618551451568621E+002          2.7592728271833465E+002          1.1506600875420308E+002          1.6401216740667344E+001          6.3174196661589036E+001          1.5159592155525553E+002          9.0062059011358123E-002         -1.0000000000000000E+000          3.1188793782879545E+000          2.1881120621712054E+001         -5.4527649291374773E+000         -5.4527649291374773E+000         -5.4527649291374773E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710239562E+054         -1.0635867323634947E+031         -3.9330554170309401E-024         -1.0635867323634947E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1385          1.2244259844309704E+007          1.0627566053639620E+002          2.7608342597737158E+002          1.1503887336934886E+002          1.6391170204447583E+001          6.3203182691660238E+001          1.5169034986400325E+002          9.0182093125670784E-002         -1.0000000000000000E+000          3.1178507133424431E+000          2.1882149286657562E+001         -5.4525710909365790E+000         -5.4525710909365790E+000         -5.4525710909365790E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710238593E+054         -1.0608965031533550E+031         -1.0548304833360437E-024         -1.0608965031533550E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1390          1.2244510734400246E+007          1.0635322070019777E+002          2.7621773375727173E+002          1.1501554815844985E+002          1.6382538336726959E+001          6.3228113201627956E+001          1.5177157591275230E+002          9.0161508143367999E-002         -1.0000000000000000E+000          3.1169666875872486E+000          2.1883033312412756E+001         -5.4553588845136920E+000         -5.4553588845136920E+000         -5.4553588845136920E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710237756E+054         -1.0585229297839032E+031         -1.1760251320261618E-024         -1.0585229297839032E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1395          1.2244770857246120E+007          1.0643298806406173E+002          2.7635582960440803E+002          1.1499157999703480E+002          1.6373672384413904E+001          6.3253744896588628E+001          1.5185509562881757E+002          8.9995932862235950E-002         -1.0000000000000000E+000          3.1160584872301795E+000          2.1883941512769830E+001         -5.4600421485694008E+000         -5.4600421485694008E+000         -5.4600421485694008E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710236889E+054         -1.0561533130812117E+031         -4.6627240571478078E-025         -1.0561533130812117E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1400          1.2245040552612724E+007          1.0651496184152319E+002          2.7649770932738858E+002          1.1496697084073594E+002          1.6364573382295429E+001          6.3280076835876436E+001          1.5194090670396372E+002          8.9985958350822584E-002         -1.0000000000000000E+000          3.1151262019931409E+000          2.1884873798006865E+001         -5.4628375078643412E+000         -5.4628375078643412E+000         -5.4628375078643412E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710235990E+054         -1.0537270225228678E+031         -8.3314970489059890E-026         -1.0537270225228678E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1405          1.2245275166842055E+007          1.0658581227206682E+002          2.7662030750689416E+002          1.1494571892056020E+002          1.6356718992875646E+001          6.3302828556562424E+001          1.5201505835693206E+002          8.9948511152385641E-002         -1.0000000000000000E+000          3.1143212671457015E+000          2.1885678732854309E+001         -5.4654787498467305E+000         -5.4654787498467305E+000         -5.4654787498467305E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710235211E+054         -1.0516377755819801E+031         -1.1950196405550678E-025         -1.0516377755819801E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1410          1.2245518414875023E+007          1.0665874590289513E+002          2.7674648204365269E+002          1.1492385946693570E+002          1.6348643263763840E+001          6.3326242339528662E+001          1.5209137539584020E+002          8.9889597923312081E-002         -1.0000000000000000E+000          3.1134934818189715E+000          2.1886506518181033E+001         -5.4706799435325379E+000         -5.4706799435325379E+000         -5.4706799435325379E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710234405E+054         -1.0494907387393436E+031         -2.8462139183392075E-026         -1.0494907387393436E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1415          1.2245770614435602E+007          1.0673382546295211E+002          2.7687633898142980E+002          1.1490137518264822E+002          1.6340340077190771E+001          6.3350337720500569E+001          1.5216992216005289E+002          8.9836598507039525E-002         -1.0000000000000000E+000          3.1126422046601836E+000          2.1887357795339820E+001         -5.4737455199645471E+000         -5.4737455199645471E+000         -5.4737455199645471E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710233571E+054         -1.0472884458629884E+031         -4.4588077139883496E-027         -1.0472884458629884E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1420          1.2246032094940014E+007          1.0681098079110483E+002          2.7700975443048452E+002          1.1487828861961572E+002          1.6331818040006560E+001          6.3375091565284322E+001          1.5225062391567204E+002          8.9638402990434768E-002         -1.0000000000000000E+000          3.1117683034839732E+000          2.1888231696516030E+001         -5.4767416147500949E+000         -5.4767416147500949E+000         -5.4767416147500949E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710232708E+054         -1.0450317846559159E+031         -7.1142222471108532E-028         -1.0450317846559159E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1425          1.2246355203473333E+007          1.0690572192563860E+002          2.7717353497055097E+002          1.1484996679461763E+002          1.6321368418794012E+001          6.3405476801864268E+001          1.5234969676120451E+002          8.9226856800814450E-002         -1.0000000000000000E+000          3.1106964780528572E+000          2.1889303521947145E+001         -5.4818120165415536E+000         -5.4818120165415536E+000         -5.4818120165415536E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710231642E+054         -1.0422655742383391E+031         -2.8746123458078548E-028         -1.0422655742383391E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1430          1.2246591350258183E+007          1.0697434833245239E+002          2.7729214034186276E+002          1.1482947009981024E+002          1.6313809343863941E+001          6.3427479213391358E+001          1.5242144502451598E+002          8.9357828272479123E-002         -1.0000000000000000E+000          3.1099209606983131E+000          2.1890079039301689E+001         -5.4842311270453870E+000         -5.4842311270453870E+000         -5.4842311270453870E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710230866E+054         -1.0402732886075871E+031         -9.7188673483320999E-029         -1.0402732886075871E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1435          1.2246836187244715E+007          1.0704505209024758E+002          2.7741430942618263E+002          1.1480836912038382E+002          1.6306030380669810E+001          6.3450141197415945E+001          1.5249535122566220E+002          8.9488647574008484E-002         -1.0000000000000000E+000          3.1091227284572160E+000          2.1890877271542788E+001         -5.4863138878956033E+000         -5.4863138878956033E+000         -5.4863138878956033E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710230061E+054         -1.0382263596620662E+031         -2.3598458944337642E-028         -1.0382263596620662E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1440          1.2247090034232352E+007          1.0711803316393910E+002          2.7754038527874337E+002          1.1478660567130657E+002          1.6298010349073422E+001          6.3473526247856391E+001          1.5257162309344619E+002          8.9446897484529053E-002         -1.0000000000000000E+000          3.1082995937790936E+000          2.1891700406220910E+001         -5.4888958183164638E+000         -5.4888958183164638E+000         -5.4888958183164638E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710229232E+054         -1.0361186558520519E+031         -3.2330862077768918E-029         -1.0361186558520519E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1445          1.2247311490988376E+007          1.0718116088765930E+002          2.7764941623464750E+002          1.1476779461366498E+002          1.6291080880086508E+001          6.3493748411209566E+001          1.5263758519834067E+002          8.9255174496680856E-002         -1.0000000000000000E+000          3.1075882535065737E+000          2.1892411746493426E+001         -5.4932466410311562E+000         -5.4932466410311562E+000         -5.4932466410311562E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710228509E+054         -1.0343004550922208E+031         -8.8036298077326893E-030         -1.0343004550922208E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1450          1.2247541097353023E+007          1.0724588371411301E+002          2.7776117994834806E+002          1.1474852175991283E+002          1.6283983777475949E+001          6.3514476142381831E+001          1.5270520236661781E+002          8.9204347287685809E-002         -1.0000000000000000E+000          3.1068595747849521E+000          2.1893140425215041E+001         -5.4984478347169636E+000         -5.4984478347169636E+000         -5.4984478347169636E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710227762E+054         -1.0324398762210972E+031         -2.1053969420586456E-030         -1.0324398762210972E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1455          1.2247877844739458E+007          1.0734058531710913E+002          2.7792467066283950E+002          1.1472034660010340E+002          1.6273612972081850E+001          6.3544794842333459E+001          1.5280411768127371E+002          8.8960419519291387E-002         -1.0000000000000000E+000          3.1057945391585298E+000          2.1894205460841466E+001         -5.5005694165408778E+000         -5.5005694165408778E+000         -5.5005694165408778E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710226667E+054         -1.0297241360424378E+031         -3.0716848305485476E-031         -1.0297241360424378E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1460          1.2248124661074664E+007          1.0740921607138749E+002          2.7804312320473588E+002          1.1469994617285307E+002          1.6266107259705031E+001          6.3566759660358933E+001          1.5287578637011228E+002          8.8662434767041623E-002         -1.0000000000000000E+000          3.1050235601856508E+000          2.1894976439814346E+001         -5.5057044066865082E+000         -5.5057044066865082E+000         -5.5057044066865082E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710225865E+054         -1.0277630699772485E+031         -1.2728687293770680E-031         -1.0277630699772485E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
                            1465          1.2248394062468857E+007          1.0748324339292512E+002          2.7817086161710466E+002          1.1467795879801957E+002          1.6258020821894196E+001          6.3590444739389021E+001          1.5295307566686122E+002          8.8231042568469129E-002         -1.0000000000000000E+000          3.1041927644885368E+000          2.1895807235511459E+001         -5.5109056003723156E+000         -5.5109056003723156E+000         -5.5109056003723156E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.3698347710224992E+054         -1.0254098631123356E+031         -2.0497849515138280E-029         -1.0254098631123356E+031          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2 
