                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r24.08.1"          1.5000000000000002E+001          1.0000000000000000E+001          7.0000000000000000E+000                       "gfortran"                         "13.3.0"           "aarch64-macos-24.7.1"                       "20240910" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31 
                    model_number                              age                      period_days                binary_separation                          v_orb_1                          v_orb_2                             rl_1                             rl_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2              fixed_xfer_fraction                eff_xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index 
                             160          1.0642436148790408E+007          6.9998303339724721E+000          4.5027323851376750E+001          1.3017774464467828E+002          1.9526661696701746E+002          1.8661684514231762E+001          1.5507914983649361E+001         -4.7934232568018537E-001         -6.6633009220240491E-001          1.5000000000000002E+001          1.0000000000000000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757607179543E+054         -2.9260525644515030E+034          0.0000000000000000E+000         -2.9260525644515030E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             165          1.0642593982982419E+007          6.9998303314561676E+000          4.5027323840585773E+001          1.3017774466027709E+002          1.9526661699041568E+002          1.8661684509759418E+001          1.5507914979932826E+001         -4.7815609148368837E-001         -6.6632835987250538E-001          1.5000000000000002E+001          1.0000000000000000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757605722115E+054         -2.9260525670141685E+034          0.0000000000000000E+000         -2.9260525670141685E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             170          1.0642739993782476E+007          6.9998303291283523E+000          4.5027323830603130E+001          1.3017774467470744E+002          1.9526661701206118E+002          1.8661684505622080E+001          1.5507914976494689E+001         -4.7682515600201103E-001         -6.6632675728683111E-001          1.5000000000000002E+001          1.0000000000000000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757604373862E+054         -2.9260525691715147E+034          0.0000000000000000E+000         -2.9260525691715147E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             175          1.0643064275390988E+007          6.9998303239584194E+000          4.5027323808432278E+001          1.3017774470675630E+002          1.9526661706013448E+002          1.8661684496433320E+001          1.5507914968858806E+001         -4.7253318686050005E-001         -6.6632319795710704E-001          1.5000000000000002E+001          1.0000000000000000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757601379473E+054         -2.9260525733737015E+034          0.0000000000000000E+000         -2.9260525733737015E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             180          1.0643871191803079E+007          6.9998303110939659E+000          4.5027323753264092E+001          1.3017774478650423E+002          1.9526661717975634E+002          1.8661684473568734E+001          1.5507914949858263E+001         -4.5883950793088507E-001         -6.6631434071686158E-001          1.5000000000000002E+001          1.0000000000000000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757593928471E+054         -2.9260525838300839E+034          0.0000000000000000E+000         -2.9260525838300839E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             185          1.0645879058049615E+007          6.9998302790830857E+000          4.5027323615987981E+001          1.3017774498494256E+002          1.9526661747741386E+002          1.8661684416674309E+001          1.5507914902578825E+001         -4.4484542785977493E-001         -6.6629229779011401E-001          1.5000000000000002E+001          1.0000000000000000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757575387994E+054         -2.9260526098489129E+034          0.0000000000000000E+000         -2.9260526098489129E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             190          1.0650875271788197E+007          6.9998301994297796E+000          4.5027323274401105E+001          1.3017774547872062E+002          1.9526661821808096E+002          1.8661684275102793E+001          1.5507914784932478E+001         -4.1398010388956397E-001         -6.6623742728973923E-001          1.5000000000000002E+001          1.0000000000000000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757529253358E+054         -2.9260526745920889E+034          0.0000000000000000E+000         -2.9260526745920889E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             195          1.0657670874774074E+007          6.9998300910892821E+000          4.5027322809791485E+001          1.3017774615033321E+002          1.9526661922549982E+002          1.8661684082544205E+001          1.5507914624915720E+001         -3.4567233770184941E-001         -6.6616270336276717E-001          1.5000000000000002E+001          1.0000000000000000E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757466503303E+054         -2.9260527796963774E+034          0.0000000000000000E+000         -2.9260527796963774E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             200          1.0664231903980091E+007          6.9998299864885238E+000          4.5027322361219447E+001          1.3017774679876280E+002          1.9526662019814421E+002          1.8661683896632425E+001          1.5507914470422483E+001         -2.5761341457455855E-001         -6.6609018688892252E-001          1.5000000000000002E+001          1.0000000000000000E+001         -7.0054028152948916E+001         -7.0054028152948916E+001         -7.0054028152948916E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757405919279E+054         -2.9260528842287044E+034          0.0000000000000000E+000         -2.9260528842287044E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             205          1.0670245057346117E+007          6.9998298906224159E+000          4.5027321950105261E+001          1.3017774739304551E+002          1.9526662108956833E+002          1.8661683726245140E+001          1.5507914328830148E+001         -1.6506077030729521E-001         -6.6602354205721270E-001          1.5000000000000002E+001          1.0000000000000000E+001         -4.1805746861351594E+001         -4.1805746861351594E+001         -4.1805746861351594E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757350394297E+054         -2.9260529793576362E+034          0.0000000000000000E+000         -2.9260529793576362E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             210          1.0674662247990804E+007          6.9998298202003086E+000          4.5027321648105641E+001          1.3017774782959859E+002          1.9526662174439787E+002          1.8661683601080661E+001          1.5507914224818094E+001         -8.7898799472730257E-002         -6.6597454135230982E-001          1.5000000000000002E+001          1.0000000000000000E+001         -2.3295716248389265E+001         -2.3295716248389265E+001         -2.3295716248389265E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757309606309E+054         -2.9260530561522886E+034          0.0000000000000000E+000         -2.9260530561522886E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             215          1.0676756457886677E+007          6.9998297868111239E+000          4.5027321504918774E+001          1.3017774803661374E+002          1.9526662205483925E+002          1.8661683541734856E+001          1.5507914175504503E+001         -4.6946691285573744E-002         -6.6595131295962562E-001          1.4999999999997501E+001          1.0000000000002501E+001         -1.4137035398462427E+001         -1.4137035398462427E+001         -1.4137035398462427E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757290268540E+054         -2.9260530939266411E+034          0.0000000000000000E+000         -2.9260530939266411E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             220          1.0677792629674658E+007          6.9998297679148624E+000          4.5027321423883656E+001          1.3017774819795630E+002          1.9526662218634576E+002          1.8661683505894846E+001          1.5507914149722209E+001         -2.5409507823108624E-002         -6.6593982066950275E-001          1.4999999996601920E+001          1.0000000003398084E+001         -1.0843826858047324E+001         -1.0843826858047324E+001         -1.0843826858047324E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757280700613E+054         -2.9260531136278684E+034          0.0000000000000000E+000         -2.9260531136278684E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             225          1.0678330637105033E+007          6.9998296706036411E+000          4.5027321006572201E+001          1.3017775045140638E+002          1.9526662144099848E+002          1.8661683248761385E+001          1.5507914085405895E+001         -1.3853567499524775E-002         -6.6593380376560529E-001          1.4999999869836092E+001          1.0000000130163910E+001         -9.1717676460486395E+000         -9.1717676460486395E+000         -9.1717676460486395E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757275732695E+054         -2.9260531930187926E+034          0.0000000000000000E+000         -2.9260531930187926E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             230          1.0678622353548652E+007          6.9998291106478048E+000          4.5027318605246016E+001          1.3017776424978751E+002          1.9526661632066117E+002          1.8661681726733878E+001          1.5507913755320178E+001         -7.4759997503215051E-003         -6.6593022948924441E-001          1.4999999076523615E+001          1.0000000923476389E+001         -8.2741716888779688E+000         -8.2741716888779688E+000         -8.2741716888779688E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757273039009E+054         -2.9260537378460241E+034          0.0000000000000000E+000         -2.9260537378460241E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             235          1.0678851810892357E+007          6.9998266086401300E+000          4.5027307875583745E+001          1.3017782622253119E+002          1.9526659312336568E+002          1.8661674909729737E+001          1.5507912295748461E+001         -2.4078051879460739E-003         -6.6592612623185732E-001          1.4999995507360941E+001          1.0000004492639063E+001         -7.5712620623302067E+000         -7.5712620623302067E+000         -7.5712620623302067E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757270920219E+054         -2.9260561245320225E+034          0.0000000000000000E+000         -2.9260561245320225E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             240          1.0679077083539294E+007          6.9998146894807673E+000          4.5027256761192817E+001          1.3017812170941863E+002          1.9526648235668711E+002          1.8661642421451656E+001          1.5507905355003112E+001          2.6111692072451577E-003         -6.6591622135408435E-001          1.4999978484589024E+001          1.0000021515410982E+001         -6.8908798180075923E+000         -6.8908798180075923E+000         -6.8908798180075923E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757268840063E+054         -2.9260675183289701E+034          0.0000000000000000E+000         -2.9260675183289701E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             245          1.0679300949348956E+007          6.9997588015114118E+000          4.5027017089581847E+001          1.3017950750266081E+002          1.9526596270708256E+002          1.8661490072880284E+001          1.5507872823087061E+001          7.6102828433676165E-003         -6.6587915821914623E-001          1.4999898645173753E+001          1.0000101354826251E+001         -6.2212707952406330E+000         -6.2212707952406330E+000         -6.2212707952406330E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757266772874E+054         -2.9261211233920252E+034          0.0000000000000000E+000         -2.9261211233920252E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             250          1.0679532456440261E+007          6.9994879162583645E+000          4.5025855408259616E+001          1.3018622536093670E+002          1.9526344311980236E+002          1.8660751611233177E+001          1.5507715173889260E+001          1.2664434232241051E-002         -6.6571187410283172E-001          1.4999511601235396E+001          1.0000488398764604E+001         -5.5541792579707998E+000         -5.5541792579707998E+000         -5.5541792579707998E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757264635016E+054         -2.9263730733632015E+034          0.0000000000000000E+000         -2.9263730733632015E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             255          1.0679878219457341E+007          6.9969325420119759E+000          4.5014896043351932E+001          1.3024966022264982E+002          1.9523962297373444E+002          1.8653783289576090E+001          1.5506229553983333E+001          1.8915463848180231E-002         -6.6433874821417771E-001          1.4995856473094417E+001          1.0004143526905583E+001         -4.7363247506913213E+000         -4.7363247506913213E+000         -4.7363247506913213E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757261440844E+054         -2.9284303369447369E+034          0.0000000000000000E+000         -2.9284303369447369E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             260          1.0680658004514556E+007          6.9583045865684312E+000          4.4849067445774523E+001          1.3122253227624702E+002          1.9486794101357043E+002          1.8547978862055871E+001          1.5484119602273017E+001          2.4448273888988070E-002         -6.5115635603644284E-001          1.4939714356541383E+001          1.0060285643458613E+001         -3.9480245364840463E+000         -3.9480245364840463E+000         -3.9480245364840463E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757254196513E+054         -2.9597625693079396E+034          0.0000000000000000E+000         -2.9597625693079396E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             265          1.0681934960133784E+007          6.7495076528967184E+000          4.3947332850819713E+001          1.3701290426816968E+002          1.9240603024544083E+002          1.7958005362912765E+001          1.5378662400148736E+001          2.5989160752642373E-002         -5.9432126278963437E-001          1.4601925548809886E+001          1.0398074451190107E+001         -3.4046412720966588E+000         -3.4046412720966588E+000         -3.4046412720966588E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757241801469E+054         -3.2102611571813269E+034          0.0000000000000000E+000         -3.2102611571813269E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             270          1.0682556968301771E+007          6.5850274981556893E+000          4.3230426699060288E+001          1.4243647509974875E+002          1.8970266623820655E+002          1.7463175538000762E+001          1.5320769893720120E+001          2.5273654510475373E-002         -5.3489546839866087E-001          1.4278855051080983E+001          1.0721144948919015E+001         -3.2153917476509646E+000         -3.2153917476509646E+000         -3.2153917476509646E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757235199338E+054         -3.4740052151148435E+034          0.0000000000000000E+000         -3.4740052151148435E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             275          1.0682978180665011E+007          6.4605485284497375E+000          4.2683896253042377E+001          1.4735491592311371E+002          1.8690383953668768E+002          1.7059153924511129E+001          1.5303526402682950E+001          2.4282136651782967E-002         -4.7363838846939799E-001          1.3978978596954439E+001          1.1021021403045555E+001         -3.1061391637216205E+000         -3.1061391637216205E+000         -3.1061391637216205E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757230413894E+054         -3.6871015741210218E+034          0.0000000000000000E+000         -3.6871015741210218E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             280          1.0683318275319554E+007          6.3619785361547958E+000          4.2248626373394430E+001          1.5211073351971683E+002          1.8386547361857993E+002          1.6706696496733425E+001          1.5320541292958691E+001          2.3249407282075758E-002         -4.0585740898457950E-001          1.3681435598123768E+001          1.1318564401876232E+001         -3.0280095296444194E+000         -3.0280095296444194E+000         -3.0280095296444194E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757226339926E+054         -3.8683476641535838E+034          0.0000000000000000E+000         -3.8683476641535838E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             285          1.0683612388570361E+007          6.2863730409690186E+000          4.1913239236705934E+001          1.5676187597139699E+002          1.8055588312967330E+002          1.6396992407161576E+001          1.5371816428698915E+001          2.2234774209455885E-002         -3.2860154574629102E-001          1.3381735637848040E+001          1.1618264362151958E+001         -2.9692476881289922E+000         -2.9692476881289922E+000         -2.9692476881289922E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757222665544E+054         -4.0168896485320284E+034          0.0000000000000000E+000         -4.0168896485320284E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             290          1.0683877380921800E+007          6.2329027585209538E+000          4.1675232164234352E+001          1.6131813892057016E+002          1.7696145901029567E+002          1.6126587055192882E+001          1.5458848502512691E+001          2.1197313827529346E-002         -2.4051934877167380E-001          1.3078046983375957E+001          1.1921953016624041E+001         -2.9233261827159946E+000         -2.9233261827159946E+000         -2.9233261827159946E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757219248336E+054         -4.1287279414163572E+034          0.0000000000000000E+000         -4.1287279414163572E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             295          1.0684114695166506E+007          6.2022960319700120E+000          4.1538689187254299E+001          1.6563009740219087E+002          1.7320502850332639E+002          1.5900923241382383E+001          1.5579320093748569E+001          2.0260939966370770E-002         -1.3999354922984150E-001          1.2779447529270023E+001          1.2220552470729976E+001         -2.8833346892233638E+000         -2.8833346892233638E+000         -2.8833346892233638E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757216122846E+054         -4.1990339005540024E+034          0.0000000000000000E+000         -4.1990339005540024E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             300          1.0684215340392517E+007          6.1953838936068779E+000          4.1507821637310322E+001          1.6756152870992128E+002          1.7139956220658473E+002          1.5809606976529615E+001          1.5646856892148760E+001          2.0007881977241838E-002         -4.5619304045507139E-002          1.2641536654188164E+001          1.2358463345811833E+001         -2.8540697252738743E+000         -2.8540697252738743E+000         -2.8540697252738743E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757214784902E+054         -4.2192307749461940E+034          0.0000000000000000E+000         -4.2192307749461940E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             305          1.0684266693362569E+007          6.1935963405590773E+000          4.1499837090230763E+001          1.6853763916028268E+002          1.7045605815676504E+002          1.5765818450143341E+001          1.5684494401879199E+001          1.9868051937872947E-002         -2.7638873189156734E-003          1.2570739478774442E+001          1.2429260521225556E+001         -2.8631561038426399E+000         -2.8631561038426399E+000         -2.8631561038426399E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757214100691E+054         -4.2234604836063963E+034          0.0000000000000000E+000         -4.2234604836063963E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
                             306          1.0684276714697845E+007          6.1933877162438229E+000          4.1498905168158785E+001          1.6872575138938996E+002          1.7027175222006389E+002          1.5757564661525793E+001          1.5692030271495165E+001          1.9791835434543222E-002          2.8756855714837772E-003          1.2557006350128425E+001          1.2442993649871571E+001         -2.8631561038426399E+000         -2.8631561038426399E+000         -2.8631561038426399E+000         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          1.0000000000000000E+000          1.0000000000000000E+000          1.2162757213967108E+054         -4.2239699531514579E+034          0.0000000000000000E+000         -4.2239699531514579E+034          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000                                1                                0 
